frame,total_frames,class,id,cx,cy
4367,4646,car,car654,548.55,274.69
4367,4646,car,car659,606.11,252.31
4367,4646,bus,truck317,536.72,181.67
4367,4646,bus,car605,197.17,279.5
4367,4646,car,car667,577.31,204.08
4367,4646,car,car662,451.07,221.48
4367,4646,truck,truck144,116.81,259.65
4367,4646,car,car672,353.13,198.45
4367,4646,truck,truck312,527.37,348.68
4367,4646,truck,truck352,375.24,299.4
4367,4646,car,car666,101.82,216.41
4367,4646,truck,truck353,197.17,281.3
4367,4646,bus,truck347,290.07,181.04
4367,4646,motorcycle,motorcycle226,425.34,230.54
4367,4646,car,car643,125.64,337.81
4367,4646,bus,car668,139.27,200.28
4367,4646,bus,bus272,116.91,260.26
4367,4646,motorcycle,motorcycle228,63.18,303.92
4368,4646,car,car347,270.74,256.88
4368,4646,car,car608,593.01,451.85
4368,4646,car,car654,555.36,275.72
4368,4646,car,car659,606.85,253.0
4368,4646,bus,truck317,536.74,181.55
4368,4646,bus,car605,197.63,280.09
4368,4646,car,car667,577.22,203.9
4368,4646,car,car662,451.99,221.88
4368,4646,truck,truck144,116.85,259.61
4368,4646,car,car672,354.52,198.78
4368,4646,truck,truck312,526.38,348.6
4368,4646,truck,truck352,375.91,299.13
4368,4646,car,car666,101.84,216.18
4368,4646,truck,truck353,197.91,282.01
4368,4646,bus,truck347,290.41,180.26
4368,4646,motorcycle,motorcycle226,427.79,231.01
4368,4646,car,car643,125.78,336.96
4368,4646,bus,car668,139.3,199.71
4368,4646,bus,bus272,116.82,260.29
4368,4646,motorcycle,motorcycle228,63.66,305.73
4369,4646,car,car347,270.71,256.73
4369,4646,car,car608,592.95,451.82
4369,4646,car,car654,560.06,276.99
4369,4646,car,car659,608.36,253.62
4369,4646,bus,truck317,536.75,181.37
4369,4646,bus,car605,197.7,279.8
4369,4646,car,car667,577.11,204.21
4369,4646,car,car662,453.87,222.57
4369,4646,truck,truck144,116.97,259.67
4369,4646,car,car672,355.42,196.14
4369,4646,truck,truck312,525.69,347.89
4369,4646,truck,truck352,375.72,299.42
4369,4646,car,car666,102.06,215.23
4369,4646,truck,truck353,197.75,281.43
4369,4646,bus,truck347,290.16,179.3
4369,4646,motorcycle,motorcycle226,430.21,231.56
4369,4646,car,car643,125.76,336.16
4369,4646,bus,car668,139.35,199.23
4369,4646,bus,bus272,116.9,260.17
4369,4646,car,car678,615.86,195.78
4370,4646,car,car347,270.8,256.61
4370,4646,car,car608,592.92,451.81
4370,4646,car,car654,564.59,278.0
4370,4646,car,car659,609.7,254.42
4370,4646,bus,truck317,536.73,181.27
4370,4646,bus,car605,197.49,280.19
4370,4646,car,car667,576.84,204.39
4370,4646,car,car662,456.21,222.87
4370,4646,truck,truck144,117.27,259.22
4370,4646,car,car672,356.76,198.78
4370,4646,truck,truck312,525.44,347.54
4370,4646,truck,truck352,375.42,299.29
4370,4646,car,car666,101.9,214.22
4370,4646,truck,truck353,197.44,281.44
4370,4646,bus,truck347,290.95,179.52
4370,4646,motorcycle,motorcycle226,432.61,233.4
4370,4646,car,car643,125.55,335.5
4370,4646,bus,car668,139.44,198.81
4370,4646,bus,bus272,117.25,259.74
4370,4646,car,car678,615.5,195.95
4370,4646,car,motorcycle228,64.72,302.89
4371,4646,car,car347,270.82,256.64
4371,4646,car,car608,592.91,451.77
4371,4646,car,car654,567.01,279.55
4371,4646,car,car659,610.11,255.05
4371,4646,bus,truck317,536.68,181.33
4371,4646,bus,car605,197.25,280.05
4371,4646,car,car667,576.31,204.99
4371,4646,car,car662,458.16,223.56
4371,4646,car,car672,357.73,197.13
4371,4646,truck,truck312,525.12,347.11
4371,4646,truck,truck352,375.43,299.05
4371,4646,car,car666,101.96,213.83
4371,4646,truck,truck353,197.22,281.08
4371,4646,truck,truck347,292.28,181.02
4371,4646,motorcycle,motorcycle226,435.15,234.52
4371,4646,car,car643,125.39,335.0
4371,4646,bus,car668,139.56,198.75
4371,4646,car,car678,615.04,195.74
4371,4646,bus,bus271,274.78,298.43
4372,4646,car,car347,270.73,256.59
4372,4646,car,car608,592.88,451.77
4372,4646,car,car654,570.49,280.57
4372,4646,car,car659,610.5,255.45
4372,4646,bus,truck317,536.66,181.34
4372,4646,truck,car605,197.11,280.39
4372,4646,car,car667,575.43,204.92
4372,4646,car,car662,458.89,224.05
4372,4646,car,car672,358.88,196.5
4372,4646,truck,truck312,525.0,347.01
4372,4646,truck,truck352,375.68,299.1
4372,4646,car,car666,102.12,213.44
4372,4646,bus,truck347,292.76,180.43
4372,4646,car,car643,125.11,334.57
4372,4646,bus,car668,139.74,198.54
4372,4646,car,bus271,274.42,298.47
4372,4646,truck,truck144,117.68,258.99
4373,4646,car,car347,270.43,256.4
4373,4646,car,car608,592.89,451.75
4373,4646,car,car654,573.19,282.15
4373,4646,car,car659,610.84,256.58
4373,4646,bus,truck317,536.74,181.31
4373,4646,truck,car605,196.97,280.74
4373,4646,car,car667,574.46,205.26
4373,4646,car,car662,461.87,224.56
4373,4646,car,car672,359.77,196.17
4373,4646,truck,truck312,526.14,346.27
4373,4646,truck,truck352,375.84,299.04
4373,4646,car,car666,102.32,212.98
4373,4646,car,car643,124.9,334.18
4373,4646,bus,car668,139.88,198.04
4373,4646,car,bus271,274.16,298.39
4373,4646,truck,truck144,117.93,258.67
4374,4646,car,car347,270.26,256.32
4374,4646,car,car608,592.88,451.75
4374,4646,car,car654,576.28,284.85
4374,4646,car,car659,610.64,258.22
4374,4646,bus,truck317,536.71,181.18
4374,4646,truck,car605,197.07,280.74
4374,4646,car,car667,573.27,204.92
4374,4646,car,car662,461.75,224.73
4374,4646,truck,car672,360.5,195.96
4374,4646,truck,truck312,526.74,346.39
4374,4646,car,car666,102.63,212.52
4374,4646,car,car643,124.92,333.83
4374,4646,car,bus271,273.84,298.1
4374,4646,truck,truck144,117.97,258.65
4374,4646,motorcycle,motorcycle226,443.21,236.97
4374,4646,truck,truck347,294.83,183.79
4375,4646,car,car347,270.28,256.35
4375,4646,car,car608,592.88,451.75
4375,4646,car,car654,581.65,287.08
4375,4646,car,car659,610.52,259.61
4375,4646,bus,truck317,536.73,180.79
4375,4646,truck,car605,197.07,280.87
4375,4646,car,car667,572.58,204.93
4375,4646,car,car662,462.02,225.21
4375,4646,truck,car672,361.52,196.35
4375,4646,truck,truck312,525.15,346.65
4375,4646,car,car666,102.85,211.84
4375,4646,car,car643,124.48,333.6
4375,4646,car,bus271,273.55,298.05
4375,4646,truck,truck144,118.06,258.19
4375,4646,car,car679,362.06,200.35
4375,4646,motorcycle,motorcycle226,445.64,238.33
4375,4646,truck,truck347,295.38,182.21
4376,4646,car,car347,270.29,256.26
4376,4646,car,car608,592.89,451.78
4376,4646,car,car654,586.59,288.46
4376,4646,car,car659,612.11,258.4
4376,4646,bus,truck317,536.71,180.67
4376,4646,truck,car605,197.05,280.62
4376,4646,car,car667,571.93,204.61
4376,4646,truck,car672,363.05,197.27
4376,4646,truck,truck312,524.14,346.16
4376,4646,car,car666,103.79,211.15
4376,4646,car,car643,123.92,333.19
4376,4646,truck,truck144,118.11,257.46
4376,4646,car,car679,363.28,202.89
4376,4646,truck,truck347,296.1,182.55
4377,4646,car,car347,270.32,256.19
4377,4646,car,car608,592.89,451.77
4377,4646,car,car654,587.32,290.74
4377,4646,car,car659,611.63,260.61
4377,4646,bus,truck317,536.72,180.77
4377,4646,truck,car605,197.14,280.87
4377,4646,car,car667,571.34,204.62
4377,4646,truck,truck312,524.22,346.43
4377,4646,car,car666,103.93,210.74
4377,4646,car,car643,123.74,332.71
4377,4646,truck,truck144,118.2,256.06
4377,4646,car,car679,364.82,203.93
4377,4646,truck,truck347,302.43,185.27
4378,4646,car,car347,270.33,256.01
4378,4646,car,car608,592.88,451.74
4378,4646,car,car654,588.43,291.71
4378,4646,car,car659,611.89,261.85
4378,4646,bus,truck317,536.69,180.9
4378,4646,truck,car605,197.23,280.73
4378,4646,car,car667,570.0,204.83
4378,4646,truck,truck312,523.42,346.75
4378,4646,car,car666,104.21,210.06
4378,4646,car,car643,123.57,332.0
4378,4646,truck,truck144,118.45,255.2
4378,4646,car,car679,365.98,204.49
4378,4646,truck,truck347,306.0,186.43
4378,4646,car,car678,611.21,196.34
4379,4646,car,car347,270.44,255.84
4379,4646,car,car608,592.87,451.78
4379,4646,car,car654,591.24,293.37
4379,4646,car,car659,613.71,260.42
4379,4646,bus,truck317,536.62,180.92
4379,4646,truck,car605,197.28,280.89
4379,4646,car,car667,569.21,204.95
4379,4646,truck,truck312,522.98,346.45
4379,4646,car,car643,123.23,331.16
4379,4646,truck,truck144,118.86,254.96
4379,4646,car,car679,367.56,204.95
4379,4646,truck,truck347,301.11,187.0
4379,4646,car,car678,610.42,196.43
4380,4646,car,car347,270.63,255.64
4380,4646,car,car608,592.7,451.76
4380,4646,car,car654,593.69,294.97
4380,4646,car,car659,614.49,260.61
4380,4646,truck,car605,197.29,280.54
4380,4646,car,car667,569.32,205.0
4380,4646,truck,truck312,523.25,346.41
4380,4646,car,car643,123.12,330.19
4380,4646,truck,truck144,119.07,255.28
4380,4646,car,car679,368.9,205.62
4380,4646,truck,truck347,300.74,187.47
4380,4646,car,car678,609.93,196.78
4380,4646,motorcycle,motorcycle228,69.43,295.26
4380,4646,motorcycle,motorcycle226,461.83,239.29
4381,4646,car,car347,270.58,255.51
4381,4646,car,car608,592.66,451.73
4381,4646,car,car654,595.06,297.1
4381,4646,car,car659,614.89,260.99
4381,4646,truck,car605,197.12,280.64
4381,4646,car,car667,569.02,205.18
4381,4646,truck,truck312,523.73,346.41
4381,4646,car,car643,122.9,329.89
4381,4646,truck,truck144,118.99,254.79
4381,4646,car,car679,370.65,205.54
4381,4646,truck,truck347,300.34,184.5
4381,4646,car,car678,609.73,196.89
4381,4646,motorcycle,motorcycle228,69.75,294.68
4381,4646,bus,truck317,536.68,180.83
4382,4646,car,car347,270.56,255.52
4382,4646,car,car608,592.62,451.75
4382,4646,car,car654,596.05,298.75
4382,4646,car,car659,615.61,260.96
4382,4646,truck,car605,197.1,280.27
4382,4646,car,car667,569.23,206.24
4382,4646,truck,truck312,523.25,346.34
4382,4646,car,car643,122.87,329.51
4382,4646,truck,truck144,119.31,253.76
4382,4646,car,car679,371.8,205.94
4382,4646,truck,truck347,301.31,184.59
4382,4646,car,car678,609.47,196.79
4382,4646,bus,truck317,536.68,180.92
4383,4646,car,car347,270.54,255.51
4383,4646,car,car608,592.6,451.69
4383,4646,car,car654,598.07,300.07
4383,4646,car,car659,616.59,260.47
4383,4646,truck,car605,197.37,279.92
4383,4646,car,car667,569.07,207.05
4383,4646,truck,truck312,523.27,346.32
4383,4646,car,car643,122.82,329.11
4383,4646,truck,truck144,119.79,253.22
4383,4646,car,car679,373.09,206.53
4383,4646,truck,truck347,302.32,184.03
4383,4646,car,car678,608.9,196.8
4383,4646,bus,truck317,536.68,181.07
4384,4646,car,car347,270.73,255.45
4384,4646,car,car608,592.61,451.65
4384,4646,car,car654,600.3,301.02
4384,4646,car,car659,617.57,260.36
4384,4646,truck,car605,197.55,279.48
4384,4646,car,car667,568.74,207.56
4384,4646,truck,truck312,523.09,346.24
4384,4646,car,car643,122.6,328.69
4384,4646,truck,truck144,120.35,252.22
4384,4646,car,car679,374.16,207.27
4384,4646,truck,truck347,303.16,183.72
4384,4646,bus,truck317,536.6,181.25
4384,4646,motorcycle,motorcycle229,538.54,251.06
4384,4646,truck,truck352,392.83,299.2
4385,4646,car,car347,270.96,255.29
4385,4646,car,car608,592.67,451.65
4385,4646,car,car654,602.8,301.72
4385,4646,car,car659,618.84,260.48
4385,4646,truck,car605,197.65,278.89
4385,4646,car,car667,568.32,207.91
4385,4646,truck,truck312,523.08,346.25
4385,4646,car,car643,122.61,327.91
4385,4646,truck,truck144,120.49,251.33
4385,4646,car,car679,375.87,207.97
4385,4646,truck,truck347,304.1,183.74
4385,4646,bus,truck317,536.54,181.25
4385,4646,motorcycle,motorcycle229,540.5,251.09
4385,4646,truck,truck352,393.42,299.57
4385,4646,motorcycle,motorcycle228,71.09,291.04
4386,4646,car,car347,271.02,255.18
4386,4646,car,car608,592.68,451.69
4386,4646,car,car654,604.96,302.26
4386,4646,car,car659,619.55,260.63
4386,4646,truck,car605,197.76,278.74
4386,4646,car,car667,567.68,208.35
4386,4646,car,car643,122.4,327.04
4386,4646,truck,truck144,120.58,251.13
4386,4646,car,car679,378.03,208.61
4386,4646,truck,truck347,304.41,183.63
4386,4646,bus,truck317,536.44,181.44
4386,4646,truck,truck352,393.54,299.74
4387,4646,car,car347,270.88,254.97
4387,4646,car,car608,592.68,451.68
4387,4646,car,car659,620.45,261.04
4387,4646,truck,car605,198.1,278.5
4387,4646,car,car667,567.32,207.83
4387,4646,car,car643,122.26,326.19
4387,4646,truck,truck144,120.8,250.84
4387,4646,car,car679,379.83,208.73
4387,4646,truck,truck347,304.96,183.88
4387,4646,bus,truck317,536.33,181.41
4387,4646,truck,truck352,393.89,299.11
4387,4646,truck,truck312,523.28,346.86
4387,4646,motorcycle,motorcycle228,71.83,290.46
4388,4646,car,car347,270.8,254.74
4388,4646,car,car608,592.66,451.66
4388,4646,car,car659,620.69,261.65
4388,4646,truck,car605,199.21,278.13
4388,4646,car,car667,567.04,207.6
4388,4646,car,car643,122.06,325.67
4388,4646,truck,truck144,121.04,250.57
4388,4646,car,car679,381.33,209.05
4388,4646,truck,truck347,305.83,184.18
4388,4646,bus,truck317,536.31,181.33
4388,4646,truck,truck352,394.03,297.97
4388,4646,motorcycle,motorcycle230,22.45,308.22
4388,4646,car,car680,367.55,189.81
4388,4646,truck,truck312,522.97,347.35
4388,4646,motorcycle,motorcycle228,72.05,289.71
4388,4646,car,car654,608.89,303.47
4389,4646,car,car347,270.68,254.77
4389,4646,car,car608,592.69,451.68
4389,4646,car,car659,620.4,262.58
4389,4646,truck,car605,200.08,277.85
4389,4646,car,car667,566.88,207.51
4389,4646,car,car643,121.74,325.08
4389,4646,truck,truck144,121.45,249.97
4389,4646,car,car679,383.1,209.87
4389,4646,truck,truck347,306.64,186.48
4389,4646,bus,truck317,536.24,181.4
4389,4646,truck,truck352,393.89,297.7
4389,4646,motorcycle,motorcycle230,22.93,307.38
4389,4646,car,car680,367.9,190.31
4389,4646,truck,truck312,523.31,347.56
4389,4646,motorcycle,motorcycle228,72.22,288.92
4389,4646,car,car654,611.56,304.73
4389,4646,car,car678,606.11,197.33
4390,4646,car,car347,270.56,254.72
4390,4646,car,car608,592.68,451.68
4390,4646,car,car659,620.91,263.04
4390,4646,truck,car605,200.03,277.58
4390,4646,car,car667,566.89,207.64
4390,4646,car,car643,121.51,324.51
4390,4646,truck,truck144,122.04,248.59
4390,4646,car,car679,384.77,210.13
4390,4646,truck,truck347,307.49,187.67
4390,4646,bus,truck317,536.22,181.43
4390,4646,truck,truck352,393.9,297.96
4390,4646,motorcycle,motorcycle230,24.23,307.31
4390,4646,car,car680,368.25,190.67
4390,4646,truck,truck312,523.42,347.39
4390,4646,motorcycle,motorcycle228,72.66,288.49
4390,4646,car,car654,614.65,305.1
4391,4646,car,car347,270.51,254.75
4391,4646,car,car608,592.68,451.67
4391,4646,car,car659,621.8,263.66
4391,4646,truck,car605,199.89,277.51
4391,4646,car,car667,566.78,207.77
4391,4646,car,car643,121.58,323.72
4391,4646,truck,truck144,122.41,247.34
4391,4646,car,car679,386.4,210.98
4391,4646,truck,truck347,308.46,186.51
4391,4646,bus,truck317,536.24,181.5
4391,4646,truck,truck352,393.79,298.44
4391,4646,motorcycle,motorcycle230,25.16,306.28
4391,4646,car,car680,369.02,191.06
4391,4646,truck,truck312,523.31,347.38
4391,4646,motorcycle,motorcycle228,72.74,288.13
4391,4646,car,car654,617.53,306.24
4392,4646,car,car347,270.36,254.96
4392,4646,car,car608,592.55,451.71
4392,4646,car,car659,622.59,263.97
4392,4646,truck,car605,199.55,276.99
4392,4646,car,car667,566.17,207.91
4392,4646,car,car643,121.35,322.49
4392,4646,truck,truck144,122.7,246.38
4392,4646,car,car679,387.87,211.29
4392,4646,truck,truck347,309.16,186.94
4392,4646,bus,truck317,536.3,181.35
4392,4646,truck,truck352,393.78,297.98
4392,4646,motorcycle,motorcycle230,26.21,304.6
4392,4646,car,car680,369.86,191.59
4392,4646,truck,truck312,523.31,347.65
4392,4646,motorcycle,motorcycle228,72.99,288.58
4392,4646,car,car654,619.84,307.91
4393,4646,car,car347,270.41,255.22
4393,4646,car,car608,592.55,451.75
4393,4646,car,car659,621.92,265.03
4393,4646,truck,car605,199.03,276.65
4393,4646,car,car667,565.68,208.02
4393,4646,car,car643,121.1,321.86
4393,4646,truck,truck144,122.67,245.77
4393,4646,car,car679,389.73,212.29
4393,4646,truck,truck347,309.46,186.48
4393,4646,bus,truck317,536.37,181.45
4393,4646,truck,truck352,393.78,298.07
4393,4646,motorcycle,motorcycle230,26.49,304.07
4393,4646,car,car680,370.68,192.21
4393,4646,truck,truck312,523.85,347.85
4393,4646,motorcycle,motorcycle228,73.49,290.7
4393,4646,car,car681,510.25,238.54
4394,4646,car,car347,270.55,255.29
4394,4646,car,car608,592.63,451.77
4394,4646,car,car659,624.78,265.47
4394,4646,truck,car605,198.57,276.43
4394,4646,car,car667,565.48,207.99
4394,4646,car,car643,120.73,321.27
4394,4646,truck,truck144,122.45,245.67
4394,4646,car,car679,391.51,212.97
4394,4646,truck,truck347,310.67,185.74
4394,4646,bus,truck317,536.42,181.57
4394,4646,truck,truck352,393.72,298.55
4394,4646,motorcycle,motorcycle230,26.91,304.81
4394,4646,car,car680,372.06,192.44
4394,4646,truck,truck312,523.29,347.91
4394,4646,motorcycle,motorcycle228,73.55,290.69
4394,4646,car,car681,519.25,238.66
4395,4646,car,car347,270.65,255.25
4395,4646,car,car608,592.62,451.79
4395,4646,car,car659,621.18,266.23
4395,4646,truck,car605,198.0,276.26
4395,4646,car,car667,565.09,208.12
4395,4646,car,car643,120.54,320.59
4395,4646,truck,truck144,122.64,245.42
4395,4646,car,car679,392.93,213.28
4395,4646,truck,truck347,311.43,185.64
4395,4646,bus,truck317,536.54,181.66
4395,4646,truck,truck352,393.7,298.63
4395,4646,car,car680,373.0,192.48
4395,4646,truck,truck312,523.49,348.83
4395,4646,car,car681,524.08,239.59
4396,4646,car,car347,270.94,255.23
4396,4646,car,car608,592.64,451.79
4396,4646,car,car659,620.0,266.9
4396,4646,truck,car605,197.57,276.03
4396,4646,car,car667,564.68,208.34
4396,4646,car,car643,120.19,319.73
4396,4646,truck,truck144,122.82,245.04
4396,4646,car,car679,394.75,213.74
4396,4646,truck,truck347,312.37,185.72
4396,4646,bus,truck317,536.53,181.7
4396,4646,truck,truck352,393.68,298.32
4396,4646,car,car680,373.75,192.72
4396,4646,truck,truck312,523.63,349.27
4396,4646,car,car681,527.46,241.13
4396,4646,motorcycle,motorcycle230,28.26,301.08
4397,4646,car,car347,271.16,255.14
4397,4646,car,car608,592.62,451.76
4397,4646,car,car659,620.36,268.21
4397,4646,truck,car605,197.19,275.72
4397,4646,car,car667,564.55,208.48
4397,4646,car,car643,120.0,318.83
4397,4646,truck,truck144,123.33,244.77
4397,4646,car,car679,396.88,214.76
4397,4646,truck,truck347,313.82,186.12
4397,4646,bus,truck317,536.54,181.63
4397,4646,truck,truck352,393.63,298.46
4397,4646,car,car680,375.23,193.06
4397,4646,truck,truck312,523.78,349.21
4397,4646,motorcycle,motorcycle230,28.81,301.31
4397,4646,car,car678,600.97,198.7
4398,4646,car,car347,271.21,255.07
4398,4646,car,car608,592.61,451.76
4398,4646,motorcycle,car659,620.8,269.26
4398,4646,truck,car605,197.06,275.52
4398,4646,car,car667,564.3,208.38
4398,4646,car,car643,119.99,318.18
4398,4646,truck,truck144,123.56,244.39
4398,4646,car,car679,398.86,216.11
4398,4646,truck,truck347,317.28,186.62
4398,4646,bus,truck317,536.49,181.61
4398,4646,car,car680,377.42,193.62
4398,4646,truck,truck312,523.68,349.23
4398,4646,car,car682,197.25,275.67
4398,4646,car,car683,271.17,180.32
4398,4646,car,car681,523.96,242.77
4399,4646,car,car347,271.16,255.09
4399,4646,car,car608,592.62,451.76
4399,4646,car,car659,622.0,269.92
4399,4646,truck,car605,196.67,275.14
4399,4646,car,car667,564.07,208.34
4399,4646,car,car643,119.87,317.59
4399,4646,truck,truck144,123.85,243.83
4399,4646,car,car679,400.32,216.87
4399,4646,truck,truck347,317.14,186.79
4399,4646,bus,truck317,536.44,181.6
4399,4646,car,car680,378.46,193.73
4399,4646,truck,truck312,523.75,349.37
4399,4646,car,car682,196.8,275.28
4399,4646,car,car683,271.78,180.68
4399,4646,car,car681,524.34,244.82
4400,4646,car,car347,271.19,254.94
4400,4646,car,car608,592.6,451.75
4400,4646,truck,car605,196.47,274.66
4400,4646,car,car667,563.6,208.46
4400,4646,car,car643,119.87,317.05
4400,4646,truck,truck144,124.37,243.23
4400,4646,car,car679,402.71,217.77
4400,4646,truck,truck347,317.4,187.15
4400,4646,bus,truck317,536.38,181.63
4400,4646,car,car680,379.23,194.1
4400,4646,truck,truck312,523.69,349.27
4400,4646,car,car682,196.5,274.85
4400,4646,car,car683,272.34,180.92
4400,4646,car,car681,525.44,244.81
4400,4646,motorcycle,motorcycle230,31.92,298.95
4401,4646,car,car347,271.26,254.88
4401,4646,car,car608,592.53,451.72
4401,4646,truck,car605,196.42,274.25
4401,4646,car,car667,563.41,208.59
4401,4646,car,car643,119.73,316.29
4401,4646,truck,truck144,124.61,242.57
4401,4646,car,car679,404.53,218.82
4401,4646,truck,truck347,317.07,188.05
4401,4646,bus,truck317,536.43,181.63
4401,4646,car,car680,380.07,194.79
4401,4646,truck,truck312,523.88,349.26
4401,4646,car,car682,196.38,274.5
4401,4646,car,car683,272.86,180.88
4401,4646,car,car681,527.43,245.84
4401,4646,motorcycle,motorcycle231,586.76,268.71
4401,4646,motorcycle,motorcycle230,33.24,298.7
4401,4646,car,car659,623.25,272.23
4402,4646,car,car347,271.27,254.75
4402,4646,car,car608,592.49,451.67
4402,4646,truck,car605,196.51,273.87
4402,4646,car,car667,562.96,208.57
4402,4646,car,car643,119.44,315.7
4402,4646,truck,truck144,124.69,242.02
4402,4646,car,car679,406.54,219.53
4402,4646,bus,truck347,317.29,189.32
4402,4646,bus,truck317,536.5,181.62
4402,4646,car,car680,380.86,195.4
4402,4646,truck,truck312,523.94,349.22
4402,4646,car,car682,196.3,274.22
4402,4646,car,car683,273.23,181.28
4402,4646,car,car681,531.44,246.38
4402,4646,motorcycle,motorcycle231,589.67,271.0
4402,4646,motorcycle,motorcycle230,34.47,298.86
4402,4646,bus,bus273,124.84,241.46
4403,4646,car,car347,271.28,254.7
4403,4646,car,car608,592.46,451.63
4403,4646,car,car667,562.4,208.64
4403,4646,car,car643,119.38,314.95
4403,4646,truck,truck144,125.39,241.62
4403,4646,car,car679,408.49,220.13
4403,4646,bus,truck347,318.39,188.57
4403,4646,bus,truck317,536.54,181.63
4403,4646,car,car680,381.79,195.58
4403,4646,truck,truck312,523.89,349.46
4403,4646,car,car683,273.73,181.64
4403,4646,motorcycle,motorcycle231,593.04,271.99
4403,4646,bus,bus273,125.58,241.4
4403,4646,car,car684,107.0,208.02
4404,4646,car,car347,271.24,254.76
4404,4646,car,car608,592.41,451.61
4404,4646,car,car667,561.73,209.27
4404,4646,car,car643,119.39,314.43
4404,4646,truck,truck144,125.5,241.32
4404,4646,car,car679,410.62,220.86
4404,4646,bus,truck347,320.52,188.69
4404,4646,bus,truck317,536.52,181.68
4404,4646,car,car680,383.03,195.93
4404,4646,truck,truck312,524.1,349.73
4404,4646,car,car683,274.13,181.84
4404,4646,motorcycle,motorcycle231,596.57,272.47
4404,4646,bus,bus273,125.76,241.16
4404,4646,truck,truck354,368.67,369.27
4404,4646,car,car605,196.44,273.22
4404,4646,car,car681,534.33,248.25
4404,4646,motorcycle,motorcycle230,36.67,297.32
4405,4646,car,car347,271.19,254.74
4405,4646,car,car608,592.38,451.65
4405,4646,car,car667,561.44,209.58
4405,4646,car,car643,119.09,313.68
4405,4646,bus,truck144,126.87,240.42
4405,4646,car,car679,412.84,221.84
4405,4646,bus,truck347,320.7,188.89
4405,4646,bus,truck317,536.51,181.75
4405,4646,car,car680,383.89,196.02
4405,4646,truck,truck312,524.24,349.82
4405,4646,car,car683,274.9,182.23
4405,4646,motorcycle,motorcycle231,600.62,273.93
4405,4646,truck,bus273,127.34,240.31
4405,4646,motorcycle,motorcycle232,76.37,275.67
4405,4646,car,car605,196.89,273.0
4405,4646,car,car681,536.25,245.84
4405,4646,motorcycle,motorcycle230,36.89,294.1
4405,4646,car,car684,107.28,207.4
4406,4646,car,car347,271.09,254.79
4406,4646,car,car608,592.4,451.67
4406,4646,car,car667,561.12,209.77
4406,4646,car,car643,118.67,312.8
4406,4646,truck,truck144,127.92,239.64
4406,4646,car,car679,414.93,222.88
4406,4646,bus,truck347,321.31,189.21
4406,4646,bus,truck317,536.54,181.75
4406,4646,car,car680,385.34,196.53
4406,4646,truck,truck312,524.25,349.86
4406,4646,car,car683,276.2,182.82
4406,4646,motorcycle,motorcycle231,604.41,275.05
4406,4646,bus,bus273,128.02,239.76
4406,4646,motorcycle,motorcycle232,76.38,274.68
4406,4646,car,car605,197.17,272.8
4406,4646,car,car681,538.88,244.9
4406,4646,motorcycle,motorcycle230,38.04,292.91
4406,4646,truck,truck355,321.93,189.12
4406,4646,car,car684,107.18,206.88
4407,4646,car,car347,271.1,254.83
4407,4646,car,car608,592.45,451.67
4407,4646,car,car667,560.86,209.99
4407,4646,car,car643,118.43,312.07
4407,4646,bus,truck144,127.86,239.0
4407,4646,car,car679,417.08,223.78
4407,4646,bus,truck347,324.93,189.75
4407,4646,bus,truck317,536.63,181.79
4407,4646,car,car680,386.36,196.86
4407,4646,truck,truck312,524.31,349.88
4407,4646,car,car683,277.0,183.09
4407,4646,motorcycle,motorcycle231,607.89,277.11
4407,4646,truck,bus273,128.01,238.97
4407,4646,motorcycle,motorcycle232,77.07,274.77
4407,4646,car,car605,197.35,272.27
4407,4646,car,car681,541.83,246.08
4407,4646,motorcycle,motorcycle230,39.27,292.12
4407,4646,truck,truck355,325.56,189.73
4407,4646,car,car684,107.19,206.3
4408,4646,car,car347,271.09,254.87
4408,4646,car,car608,592.49,451.65
4408,4646,car,car667,560.51,210.02
4408,4646,car,car643,118.4,311.53
4408,4646,truck,truck144,129.01,238.31
4408,4646,car,car679,419.47,224.56
4408,4646,bus,truck347,327.61,189.85
4408,4646,bus,truck317,536.63,181.77
4408,4646,car,car680,387.63,196.96
4408,4646,truck,truck312,524.44,350.13
4408,4646,car,car683,277.65,183.3
4408,4646,motorcycle,motorcycle231,611.43,278.24
4408,4646,bus,bus273,128.81,238.36
4408,4646,motorcycle,motorcycle232,77.46,273.86
4408,4646,car,car605,198.4,271.93
4408,4646,car,car681,544.92,247.22
4408,4646,motorcycle,motorcycle230,40.09,290.98
4408,4646,car,car684,107.23,205.42
4409,4646,car,car347,271.09,254.82
4409,4646,car,car608,592.51,451.67
4409,4646,car,car667,560.28,210.05
4409,4646,car,car643,118.16,310.79
4409,4646,truck,truck144,129.55,236.99
4409,4646,car,car679,421.92,224.35
4409,4646,bus,truck347,329.04,190.07
4409,4646,bus,truck317,536.6,181.75
4409,4646,car,car680,389.23,197.57
4409,4646,truck,truck312,524.49,350.29
4409,4646,car,car683,278.31,183.44
4409,4646,motorcycle,motorcycle231,615.33,279.99
4409,4646,bus,bus273,129.37,237.22
4409,4646,motorcycle,motorcycle232,78.25,275.0
4409,4646,car,car605,199.52,271.86
4409,4646,car,car681,547.98,247.62
4409,4646,motorcycle,motorcycle230,41.13,290.3
4410,4646,car,car347,271.06,254.77
4410,4646,car,car608,592.53,451.68
4410,4646,car,car667,560.17,210.15
